timeSinceStartup,missionElapsedTime,guidanceFrequency,flightMode,pyroState,chuteState,dataLoggingState,telemSendState,telemConnState,battV,servoV,rollMotorV,boardTemp,gyroX,gyroY,gyroZ,alt,oriX,oriY,oriZ,tvcX,tvcY,pyro1Cont,pyro2Cont,pyro3Cont,pyro4Cont,pyro5Cont,pyro1Fire,pyro2Fire,pyro3Fire,pyro4Fire,pyro5Fire
42852,3306,8.33,3,0,1,0,3,0,10.87,8.32,5.97,0.00,0.00,0.00,0.00,nan,-8.60,1.85,4.45,-810.46,-373.61,1,1,1,1,1,0,0,0,0,0
42857,3311,8.00,3,0,1,0,3,0,10.87,8.32,5.97,0.00,0.00,0.00,0.00,nan,8.90,1.84,4.37,-799.19,-359.46,1,1,1,1,1,0,0,0,0,0
42875,3329,6.99,3,0,1,0,3,0,10.87,8.32,5.97,0.00,0.00,0.00,0.00,nan,8.69,1.84,4.37,-812.62,-358.55,1,1,1,1,1,0,0,0,0,0
42880,3334,6.76,3,0,1,0,3,0,10.87,8.32,5.97,0.00,0.00,0.00,0.00,nan,7.83,1.82,4.28,-795.56,-357.68,1,1,1,1,1,0,0,0,0,0
42897,3351,6.06,3,0,1,0,3,0,10.87,8.32,5.97,0.00,0.00,0.00,0.00,nan,7.63,1.81,4.29,-824.88,-359.60,1,1,1,1,1,0,0,0,0,0
42903,3357,5.85,3,0,1,0,3,0,10.87,8.32,5.97,0.00,0.00,0.00,0.00,nan,6.80,1.79,4.26,-814.80,-357.37,1,1,1,1,1,0,0,0,0,0
42920,3374,5.32,3,0,1,0,3,0,10.87,8.32,5.97,0.00,0.00,0.00,0.00,nan,6.59,1.78,4.26,-815.12,-355.83,1,1,1,1,1,0,0,0,0,0
43010,3464,inf,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,3.06,1.33,4.19,-831.46,-318.26,1,1,1,1,1,0,0,0,0,0
43027,3481,58.82,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,1.87,1.34,4.42,-886.05,-347.18,1,1,1,1,1,0,0,0,0,0
43032,3486,45.45,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,1.24,1.40,4.48,-881.25,-365.51,1,1,1,1,1,0,0,0,0,0
43050,3504,25.00,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,1.09,1.42,4.50,-880.63,-368.64,1,1,1,1,1,0,0,0,0,0
43055,3509,22.22,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,0.44,1.49,4.51,-873.49,-375.51,1,1,1,1,1,0,0,0,0,0
43130,3584,8.33,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,-3.47,1.39,4.69,-909.51,-349.54,1,1,1,1,1,0,0,0,0,0
43135,3589,8.00,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,-4.35,1.38,4.72,-912.87,-355.76,1,1,1,1,1,0,0,0,0,0
43152,3606,7.04,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,-4.58,1.38,4.73,-911.02,-355.17,1,1,1,1,1,0,0,0,0,0
43158,3612,6.76,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,-5.44,1.41,4.75,-917.29,-368.36,1,1,1,1,1,0,0,0,0,0
43175,3629,6.06,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,-5.65,1.42,4.76,-913.93,-372.88,1,1,1,1,1,0,0,0,0,0
43180,3634,5.88,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,-6.32,1.46,4.75,-916.52,-372.55,1,1,1,1,1,0,0,0,0,0
43197,3651,5.35,3,0,1,0,3,0,10.89,8.31,5.97,0.00,0.00,0.00,0.00,nan,-6.47,1.46,4.75,-912.45,-371.43,1,1,1,1,1,0,0,0,0,0
43287,3741,inf,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,-8.56,1.57,4.73,-935.05,-383.48,1,1,1,1,1,0,0,0,0,0
43304,3758,58.82,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,8.97,1.62,4.64,-927.73,-390.25,1,1,1,1,1,0,0,0,0,0
43309,3763,45.45,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,8.63,1.59,4.68,-956.93,-376.08,1,1,1,1,1,0,0,0,0,0
43327,3781,25.00,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,8.54,1.58,4.68,-947.75,-375.94,1,1,1,1,1,0,0,0,0,0
43332,3786,22.22,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,8.10,1.60,4.67,-947.61,-389.20,1,1,1,1,1,0,0,0,0,0
43407,3861,8.33,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,6.91,1.66,4.72,-973.79,-398.79,1,1,1,1,1,0,0,0,0,0
43412,3866,8.00,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,6.53,1.65,4.70,-967.25,-394.08,1,1,1,1,1,0,0,0,0,0
43429,3883,7.04,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,6.44,1.65,4.70,-975.99,-401.29,1,1,1,1,1,0,0,0,0,0
43435,3889,6.76,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,6.11,1.67,4.69,-974.31,-402.69,1,1,1,1,1,0,0,0,0,0
43452,3906,6.06,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,6.02,1.68,4.68,-974.51,-408.59,1,1,1,1,1,0,0,0,0,0
43457,3911,5.88,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,5.74,1.71,4.66,-976.67,-410.49,1,1,1,1,1,0,0,0,0,0
43475,3929,5.32,3,0,1,0,3,0,10.72,8.30,5.97,0.00,0.00,0.00,0.00,nan,5.67,1.72,4.66,-978.93,-419.15,1,1,1,1,1,0,0,0,0,0
43565,4019,inf,3,0,1,0,3,0,11.50,8.32,5.99,0.00,0.00,0.00,0.00,nan,4.69,1.94,4.63,-999.54,-436.93,0,0,0,0,1,0,0,0,0,0
45597,6051,inf,4,0,1,0,3,0,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,-1.10,1.66,1.70,-1024.82,-601.24,0,0,0,0,1,0,0,0,1,1
45771,6225,5.75,4,0,1,0,3,0,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.60,1.38,2.89,-1155.09,-595.13,0,0,0,0,1,0,0,0,1,1
45776,6230,5.59,4,0,1,0,3,0,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,0.19,1.28,2.93,-1146.86,-571.30,0,0,0,0,1,0,0,0,1,1
45793,6247,5.10,4,0,1,0,3,0,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,-0.17,1.27,2.95,-1152.56,-581.92,0,0,0,0,1,0,0,0,1,1
45813,6267,inf,4,0,1,0,3,0,11.49,8.33,5.99,0.00,0.00,0.00,0.00,nan,-1.63,1.29,3.01,-1159.11,-602.35,1,1,1,1,1,0,0,0,1,1
45831,6285,55.56,4,0,1,0,3,0,11.49,8.33,5.99,0.00,0.00,0.00,0.00,nan,-3.41,1.36,3.13,-1177.89,-618.46,1,1,1,1,1,0,0,0,1,1
46005,6459,5.21,4,0,1,0,3,0,11.49,8.33,5.99,0.00,0.00,0.00,0.00,nan,-2.85,1.50,2.77,-1151.28,-629.99,1,1,1,1,1,0,0,0,1,1
46010,6464,5.08,4,0,1,0,3,0,11.49,8.33,5.99,0.00,0.00,0.00,0.00,nan,-4.48,1.47,2.75,-1156.27,-619.52,1,1,1,1,1,0,0,0,1,1
46042,6496,inf,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-4.87,1.47,2.75,-1163.02,-621.94,0,0,0,0,1,0,0,0,1,1
46059,6513,58.82,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-7.99,1.44,2.79,-1174.86,-624.05,0,0,0,0,1,0,0,0,1,1
46064,6518,45.45,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,8.73,1.50,2.82,-1181.48,-645.34,0,0,0,0,1,0,0,0,1,1
46238,6692,5.10,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-7.86,2.03,2.25,-1146.90,-694.61,0,0,0,0,1,0,0,0,1,1
46258,6712,inf,4,0,1,0,3,0,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,8.89,2.14,2.32,-1185.92,-716.62,0,0,0,0,1,0,0,0,1,1
46275,6729,58.82,4,0,1,0,3,0,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,6.91,2.27,2.24,-1147.68,-726.56,0,0,0,0,1,0,0,0,1,1
46281,6735,43.48,4,0,1,0,3,0,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,5.23,2.20,2.15,-1137.98,-681.64,0,0,0,0,1,0,0,0,1,1
46298,6752,25.00,4,0,1,0,3,0,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,4.83,2.20,2.15,-1162.89,-691.11,0,0,0,0,1,0,0,0,1,1
46487,6941,inf,4,0,1,0,3,0,11.33,8.34,5.98,0.00,0.00,0.00,0.00,nan,5.50,1.70,2.03,-1173.40,-674.68,1,1,1,1,1,0,0,0,1,1
46504,6958,58.82,4,0,1,0,3,0,11.33,8.34,5.98,0.00,0.00,0.00,0.00,nan,2.33,1.71,2.00,-1172.37,-689.81,1,1,1,1,1,0,0,0,1,1
46509,6963,45.45,4,0,1,0,3,0,11.33,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.04,1.67,1.99,-1178.35,-681.05,1,1,1,1,1,0,0,0,1,1
46526,6980,25.64,4,0,1,0,3,0,11.33,8.34,5.98,0.00,0.00,0.00,0.00,nan,0.75,1.67,2.00,-1192.57,-686.16,1,1,1,1,1,0,0,0,1,1
46532,6986,22.22,4,0,1,0,3,0,11.33,8.34,5.98,0.00,0.00,0.00,0.00,nan,-0.42,1.70,2.06,-1198.66,-700.17,1,1,1,1,1,0,0,0,1,1
46721,7175,inf,4,0,1,0,3,0,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,8.65,1.71,1.96,-1194.67,-708.76,1,1,1,1,1,0,0,0,0,1
46738,7192,58.82,4,0,1,0,3,0,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,6.80,1.71,1.95,-1198.74,-713.07,1,1,1,1,1,0,0,0,0,1
46743,7197,45.45,4,0,1,0,3,0,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,5.86,1.71,1.93,-1196.06,-712.47,1,1,1,1,1,0,0,0,0,1
46761,7215,25.00,4,0,1,0,3,0,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,5.63,1.71,1.92,-1197.49,-714.39,1,1,1,1,1,0,0,0,0,1
46766,7220,22.22,4,0,1,0,3,0,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,4.73,1.71,1.91,-1199.11,-714.44,1,1,1,1,1,0,0,0,0,1
46955,7409,inf,4,0,1,0,3,0,11.35,8.34,5.98,0.00,0.00,0.00,0.00,nan,-0.96,1.78,1.98,-1225.52,-737.90,1,1,1,1,1,0,0,0,0,1
46972,7426,58.82,4,0,1,0,3,0,11.35,8.34,5.98,0.00,0.00,0.00,0.00,nan,-1.84,1.80,2.00,-1232.55,-743.08,1,1,1,1,1,0,0,0,0,1
46977,7431,45.45,4,0,1,0,3,0,11.35,8.34,5.98,0.00,0.00,0.00,0.00,nan,-2.24,1.81,2.01,-1232.79,-744.26,1,1,1,1,1,0,0,0,0,1
46995,7449,25.00,4,0,1,0,3,0,11.35,8.34,5.98,0.00,0.00,0.00,0.00,nan,-2.34,1.81,2.01,-1235.50,-743.61,1,1,1,1,1,0,0,0,0,1
47000,7454,22.22,4,0,1,0,3,0,11.35,8.34,5.98,0.00,0.00,0.00,0.00,nan,-2.69,1.82,2.02,-1235.79,-745.52,1,1,1,1,1,0,0,0,0,1
47189,7643,inf,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-3.60,1.79,2.02,-1252.96,-758.78,0,0,0,0,1,0,0,0,0,1
47206,7660,58.82,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-3.70,1.79,2.03,-1258.71,-763.11,0,0,0,0,1,0,0,0,0,1
47211,7665,45.45,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-3.74,1.79,2.04,-1261.04,-765.86,0,0,0,0,1,0,0,0,0,1
47229,7683,25.00,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-3.75,1.79,2.04,-1261.76,-763.89,0,0,0,0,1,0,0,0,0,1
47234,7688,22.22,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-3.76,1.79,2.04,-1262.53,-766.39,0,0,0,0,1,0,0,0,0,1
47423,7877,inf,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-2.81,1.80,2.06,-1282.00,-783.71,0,0,0,0,1,0,0,0,0,1
47440,7894,58.82,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-2.64,1.78,2.05,-1284.66,-783.45,0,0,0,0,1,0,0,0,0,1
47445,7899,45.45,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-2.55,1.78,2.05,-1286.88,-786.20,0,0,0,0,1,0,0,0,0,1
47463,7917,25.00,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-2.53,1.78,2.06,-1289.46,-787.23,0,0,0,0,1,0,0,0,0,1
47468,7922,22.22,4,0,1,0,3,0,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,-2.44,1.78,2.05,-1287.75,-790.28,0,0,0,0,1,0,0,0,0,1
47657,8111,inf,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,-0.73,1.78,2.01,-1303.92,-806.04,1,1,1,1,1,0,0,0,0,1
47674,8128,58.82,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,-0.33,1.78,2.00,-1306.85,-807.95,1,1,1,1,1,0,0,0,0,1
47679,8133,45.45,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,-0.12,1.77,2.00,-1309.42,-808.73,1,1,1,1,1,0,0,0,0,1
47696,8150,25.64,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,-0.06,1.77,1.99,-1308.79,-810.27,1,1,1,1,1,0,0,0,0,1
47702,8156,22.22,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.17,1.78,1.99,-1309.53,-813.78,1,1,1,1,1,0,0,0,0,1
47891,8345,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.74,1.82,1.98,-1329.43,-832.57,0,0,0,0,1,0,0,0,0,1
47908,8362,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.73,1.81,1.98,-1333.18,-833.43,0,0,0,0,1,0,0,0,0,1
47913,8367,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.66,1.81,1.99,-1337.51,-835.14,0,0,0,0,1,0,0,0,0,1
47930,8384,25.64,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.64,1.81,1.99,-1336.13,-836.33,0,0,0,0,1,0,0,0,0,1
47936,8390,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.53,1.81,1.99,-1337.82,-837.07,0,0,0,0,1,0,0,0,0,1
48124,8578,inf,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.79,1.76,1.97,-1354.03,-849.71,1,1,1,1,1,0,0,0,0,1
48141,8595,58.82,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.89,1.76,1.96,-1355.75,-854.95,1,1,1,1,1,0,0,0,0,1
48146,8600,45.45,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.95,1.75,1.96,-1358.59,-853.94,1,1,1,1,1,0,0,0,0,1
48163,8617,25.64,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,0.97,1.75,1.96,-1360.08,-854.53,1,1,1,1,1,0,0,0,0,1
48169,8623,22.22,4,0,1,0,3,1,11.49,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.04,1.75,1.96,-1361.09,-856.48,1,1,1,1,1,0,0,0,0,1
48358,8812,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.79,1.91,-1375.33,-877.29,0,0,0,0,1,0,0,0,0,1
48375,8829,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.12,1.79,1.92,-1380.47,-878.71,0,0,0,0,1,0,0,0,0,1
48380,8834,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.14,1.79,1.92,-1383.37,-880.23,0,0,0,0,1,0,0,0,0,1
48397,8851,25.64,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.15,1.79,1.92,-1383.58,-881.12,0,0,0,0,1,0,0,0,0,1
48403,8857,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.15,1.78,1.92,-1383.59,-879.81,0,0,0,0,1,0,0,0,0,1
48592,9046,inf,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.11,1.76,1.90,-1399.47,-896.85,1,1,1,1,1,0,0,0,0,1
48609,9063,58.82,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.09,1.75,1.89,-1403.27,-899.00,1,1,1,1,1,0,0,0,0,1
48614,9068,45.45,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.10,1.75,1.90,-1406.64,-900.94,1,1,1,1,1,0,0,0,0,1
48631,9085,25.64,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.10,1.75,1.90,-1405.83,-900.71,1,1,1,1,1,0,0,0,0,1
48637,9091,22.22,4,0,1,0,3,1,11.31,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.10,1.74,1.89,-1406.27,-902.21,1,1,1,1,1,0,0,0,0,1
48826,9280,inf,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.05,1.69,1.87,-1422.40,-914.36,0,0,0,0,1,0,0,0,0,0
48843,9297,58.82,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.05,1.69,1.87,-1426.89,-918.80,0,0,0,0,1,0,0,0,0,0
48848,9302,45.45,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.05,1.69,1.87,-1428.45,-919.68,0,0,0,0,1,0,0,0,0,0
48865,9319,25.64,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.05,1.69,1.87,-1428.29,-919.26,0,0,0,0,1,0,0,0,0,0
48871,9325,22.22,4,0,1,0,3,1,11.50,8.33,5.99,0.00,0.00,0.00,0.00,nan,1.06,1.68,1.87,-1430.38,-920.87,0,0,0,0,1,0,0,0,0,0
49060,9514,inf,4,0,1,0,3,1,11.49,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.05,1.68,1.85,-1446.04,-936.58,1,1,1,1,1,0,0,0,0,0
49077,9531,58.82,4,0,1,0,3,1,11.49,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.05,1.68,1.85,-1449.83,-939.90,1,1,1,1,1,0,0,0,0,0
49082,9536,45.45,4,0,1,0,3,1,11.49,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.05,1.68,1.86,-1451.68,-942.22,1,1,1,1,1,0,0,0,0,0
49099,9553,25.64,4,0,1,0,3,1,11.49,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.05,1.68,1.85,-1451.00,-941.58,1,1,1,1,1,0,0,0,0,0
49105,9559,22.22,4,0,1,0,3,1,11.49,8.34,5.98,0.00,0.00,0.00,0.00,nan,1.05,1.69,1.86,-1454.57,-945.18,1,1,1,1,1,0,0,0,0,0
49294,9748,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.07,1.70,1.86,-1470.74,-960.21,0,0,0,0,1,0,0,0,0,0
49311,9765,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.07,1.70,1.86,-1473.98,-963.86,0,0,0,0,1,0,0,0,0,0
49316,9770,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.07,1.70,1.85,-1474.74,-963.74,0,0,0,0,1,0,0,0,0,0
49333,9787,25.64,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.07,1.70,1.85,-1476.46,-964.65,0,0,0,0,1,0,0,0,0,0
49339,9793,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.07,1.69,1.85,-1476.66,-964.97,0,0,0,0,1,0,0,0,0,0
49528,9982,inf,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.02,1.63,1.79,-1489.14,-975.94,0,0,0,0,1,0,0,0,0,0
49545,9999,58.82,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.02,1.62,1.79,-1494.00,-979.44,0,0,0,0,1,0,0,0,0,0
49550,10004,45.45,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.02,1.62,1.79,-1495.73,-981.02,0,0,0,0,1,0,0,0,0,0
49567,10021,25.64,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.02,1.62,1.79,-1496.95,-981.22,0,0,0,0,1,0,0,0,0,0
49572,10026,22.73,4,0,1,0,3,1,11.51,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.02,1.62,1.79,-1497.92,-983.36,0,0,0,0,1,0,0,0,0,0
49762,10216,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.03,1.64,1.83,-1517.27,-1000.17,0,0,0,0,1,0,0,0,0,0
49779,10233,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.03,1.64,1.84,-1521.13,-1001.34,0,0,0,0,1,0,0,0,0,0
49784,10238,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.03,1.64,1.84,-1522.28,-1003.85,0,0,0,0,1,0,0,0,0,0
49801,10255,25.64,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.03,1.64,1.84,-1520.74,-1003.27,0,0,0,0,1,0,0,0,0,0
49807,10261,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.03,1.64,1.83,-1523.39,-1006.83,0,0,0,0,1,0,0,0,0,0
49996,10450,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.04,1.67,1.85,-1542.38,-1023.60,0,0,0,0,1,0,0,0,0,0
50013,10467,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.04,1.67,1.85,-1545.45,-1025.71,0,0,0,0,1,0,0,0,0,0
50018,10472,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.05,1.67,1.86,-1548.99,-1027.53,0,0,0,0,1,0,0,0,0,0
50035,10489,25.64,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.05,1.67,1.86,-1548.12,-1026.61,0,0,0,0,1,0,0,0,0,0
50041,10495,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.05,1.67,1.86,-1548.84,-1029.39,0,0,0,0,1,0,0,0,0,0
50230,10684,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.07,1.63,1.87,-1567.24,-1040.79,0,0,0,0,1,0,0,0,0,0
50247,10701,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.64,1.87,-1571.53,-1046.98,0,0,0,0,1,0,0,0,0,0
50252,10706,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.09,1.64,1.88,-1573.86,-1047.08,0,0,0,0,1,0,0,0,0,0
50269,10723,25.64,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.09,1.64,1.88,-1572.44,-1047.21,0,0,0,0,1,0,0,0,0,0
50275,10729,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.64,1.88,-1574.53,-1047.39,0,0,0,0,1,0,0,0,0,0
50464,10918,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.07,1.62,1.86,-1590.10,-1062.61,0,0,0,0,1,0,0,0,0,0
50481,10935,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.63,1.86,-1595.34,-1066.47,0,0,0,0,1,0,0,0,0,0
50486,10940,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.63,1.87,-1598.11,-1068.28,0,0,0,0,1,0,0,0,0,0
50503,10957,25.64,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.63,1.87,-1596.19,-1066.80,0,0,0,0,1,0,0,0,0,0
50509,10963,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.07,1.62,1.86,-1595.78,-1067.53,0,0,0,0,1,0,0,0,0,0
50698,11152,inf,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.07,1.65,1.89,-1618.34,-1086.63,0,0,0,0,1,0,0,0,0,0
50715,11169,58.82,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.65,1.90,-1621.82,-1087.57,0,0,0,0,1,0,0,0,0,0
50720,11174,45.45,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.64,1.90,-1622.48,-1089.43,0,0,0,0,1,0,0,0,0,0
50737,11191,25.64,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.64,1.90,-1622.44,-1089.52,0,0,0,0,1,0,0,0,0,0
50743,11197,22.22,4,0,1,0,3,1,11.50,8.34,5.99,0.00,0.00,0.00,0.00,nan,1.08,1.64,1.90,-1624.57,-1092.20,0,0,0,0,1,0,0,0,0,0
