timeSinceStartup,missionElapsedTime,guidanceFrequency,flightMode,pyroState,chuteState,dataLoggingState,telemSendState,telemConnState,battV,servoV,rollMotorV,boardTemp,gyroX,gyroY,gyroZ,alt,oriX,oriY,oriZ,tvcX,tvcY,pyro1Cont,pyro2Cont,pyro3Cont,pyro4Cont,pyro5Cont,pyro1Fire,pyro2Fire,pyro3Fire,pyro4Fire,pyro5Fire
4167,0,nan,1,1,1,0,3,1,11.75,8.35,5.99,0.00,0.00,0.00,0.00,26.34,0.00,0.00,0.00,0.00,0.00,0,0,1,1,1,0,0,0,0,0
48548,14,2930428.50,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.42,-0.00,0.01,-0.00,-293.56,170.52,0,0,1,1,1,0,0,0,0,0
48553,19,52.63,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.42,0.00,0.01,-0.00,1.03,-0.07,0,0,1,1,1,0,0,0,0,0
48570,36,27.78,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.41,0.00,0.01,-0.00,-0.14,-1.27,0,0,1,1,1,0,0,0,0,0
48575,41,24.39,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.41,0.01,0.01,-0.00,0.27,-0.03,0,0,1,1,1,0,0,0,0,0
48593,59,16.95,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.41,0.01,0.01,-0.00,0.19,-0.36,0,0,1,1,1,0,0,0,0,0
48668,134,7.46,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.41,0.01,0.00,-0.00,0.10,-0.01,0,0,1,1,1,0,0,0,0,0
48673,139,7.19,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.41,0.01,0.00,0.00,-0.94,-0.82,0,0,1,1,1,0,0,0,0,0
48691,157,6.37,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.41,0.01,0.00,0.00,-0.69,1.33,0,0,1,1,1,0,0,0,0,0
48696,162,6.17,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.41,0.01,0.00,0.00,-0.26,-0.34,0,0,1,1,1,0,0,0,0,0
48713,179,5.59,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.42,0.01,0.00,0.00,-0.50,0.26,0,0,1,1,1,0,0,0,0,0
48718,184,5.43,3,0,1,0,3,0,11.73,8.35,5.99,0.00,0.00,0.00,0.00,1317.42,0.01,0.01,0.00,-0.69,-1.35,0,0,1,1,1,0,0,0,0,0
48751,217,inf,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.42,0.01,0.00,0.00,1.22,1.38,0,0,1,1,1,0,0,1,0,0
48769,235,55.56,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.43,0.01,0.01,-0.00,1.00,-0.53,0,0,1,1,1,0,0,1,0,0
48774,240,43.48,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.43,0.01,0.00,-0.00,-0.74,1.23,0,0,1,1,1,0,0,1,0,0
48791,257,25.00,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.43,0.01,0.00,-0.00,0.34,-0.60,0,0,1,1,1,0,0,1,0,0
48797,263,21.74,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.43,0.01,0.01,-0.01,1.45,-1.85,0,0,1,1,1,0,0,1,0,0
48814,280,15.87,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.43,0.01,0.01,-0.01,2.22,1.26,0,0,1,1,1,0,0,1,0,0
48819,285,14.71,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.43,0.01,0.01,-0.01,-0.08,-3.22,0,0,1,1,1,0,0,1,0,0
48837,303,11.63,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.42,0.01,0.01,-0.01,0.23,-0.14,0,0,1,1,1,0,0,1,0,0
48843,309,10.87,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.42,0.01,0.01,-0.01,0.80,0.05,0,0,1,1,1,0,0,1,0,0
48860,326,9.17,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.41,0.01,0.01,-0.01,1.32,-1.60,0,0,1,1,1,0,0,1,0,0
48865,331,8.77,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.41,0.02,0.01,-0.01,2.17,-0.98,0,0,1,1,1,0,0,1,0,0
48883,349,7.58,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.41,0.02,0.01,-0.01,0.48,-0.96,0,0,1,1,1,0,0,1,0,0
48888,354,7.30,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.41,0.01,0.02,-0.01,0.54,-2.60,0,0,1,1,1,0,0,1,0,0
48905,371,6.49,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.40,0.01,0.02,-0.01,0.54,-0.84,0,0,1,1,1,0,0,1,0,0
48911,377,6.25,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.40,0.01,0.02,-0.01,1.02,-1.77,0,0,1,1,1,0,0,1,0,0
48928,394,5.65,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.39,0.01,0.02,-0.01,1.59,-1.28,0,0,1,1,1,0,0,1,0,0
48934,400,5.46,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.39,0.01,0.02,-0.02,1.75,-1.64,0,0,1,1,1,0,0,1,0,0
48951,417,5.00,3,0,1,0,3,0,11.71,8.31,5.99,0.00,0.00,0.00,0.00,1317.38,0.01,0.02,-0.02,1.24,-1.48,0,0,1,1,1,0,0,1,0,0
48971,437,inf,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.38,0.01,0.02,-0.01,0.05,-0.99,0,0,1,1,1,0,0,1,0,0
48989,455,55.56,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.37,0.01,0.02,-0.01,1.17,-1.75,0,0,1,1,1,0,0,1,0,0
48994,460,43.48,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.37,0.01,0.02,-0.01,0.00,-1.11,0,0,1,1,1,0,0,1,0,0
49011,477,25.00,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.38,0.01,0.02,-0.01,-0.06,-0.78,0,0,1,1,1,0,0,1,0,0
49018,484,21.28,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.38,0.01,0.02,-0.01,1.05,-2.03,0,0,1,1,1,0,0,1,0,0
49035,501,15.62,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.39,0.01,0.02,-0.01,2.18,-2.31,0,0,1,1,1,0,0,1,0,0
49040,506,14.49,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.39,0.01,0.03,-0.01,1.54,-2.90,0,0,1,1,1,0,0,1,0,0
49058,524,11.49,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.39,0.01,0.03,-0.02,1.92,-0.33,0,0,1,1,1,0,0,1,0,0
49063,529,10.87,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.39,0.01,0.02,-0.02,1.18,-1.62,0,0,1,1,1,0,0,1,0,0
49080,546,9.17,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.37,0.01,0.03,-0.02,1.15,-2.04,0,0,1,1,1,0,0,1,0,0
49086,552,8.70,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.37,0.01,0.03,-0.02,2.50,-3.18,0,0,1,1,1,0,0,1,0,0
49103,569,7.58,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.36,0.01,0.03,-0.02,1.82,0.68,0,0,1,1,1,0,0,1,0,0
49109,575,7.25,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.36,0.01,0.03,-0.02,2.29,-2.37,0,0,1,1,1,0,0,1,0,0
49126,592,6.45,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.37,0.01,0.03,-0.02,0.99,-2.68,0,0,1,1,1,0,0,1,0,0
49131,597,6.25,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.37,0.02,0.03,-0.02,1.68,-2.73,0,0,1,1,1,0,0,1,0,0
49149,615,5.62,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.36,0.02,0.03,-0.02,1.66,-3.19,0,0,1,1,1,0,0,1,0,0
49154,620,5.46,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.36,0.02,0.03,-0.03,2.74,-2.98,0,0,1,1,1,0,0,1,0,0
49171,637,5.00,3,0,1,0,3,0,11.69,8.34,5.99,0.00,0.00,0.00,0.00,1317.35,0.02,0.03,-0.03,2.48,-2.86,0,0,1,1,1,0,0,1,0,0
49192,658,inf,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.35,0.01,0.03,-0.03,2.53,-1.94,0,0,1,1,1,0,0,1,0,0
49210,676,55.56,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.35,0.02,0.03,-0.03,0.97,-1.90,0,0,1,1,1,0,0,1,0,0
49215,681,43.48,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.35,0.02,0.03,-0.03,2.58,-1.14,0,0,1,1,1,0,0,1,0,0
49233,699,24.39,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.02,0.03,-0.03,3.15,-1.46,0,0,1,1,1,0,0,1,0,0
49238,704,21.74,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.01,0.02,-0.03,2.75,-1.06,0,0,1,1,1,0,0,1,0,0
49255,721,15.87,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.02,0.03,-0.03,2.01,-4.41,0,0,1,1,1,0,0,1,0,0
49260,726,14.71,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.02,0.03,-0.03,1.69,-3.91,0,0,1,1,1,0,0,1,0,0
49278,744,11.63,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.33,0.02,0.03,-0.03,2.45,-2.13,0,0,1,1,1,0,0,1,0,0
49284,750,10.87,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.33,0.02,0.03,-0.03,2.06,-1.78,0,0,1,1,1,0,0,1,0,0
49301,767,9.17,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.32,0.02,0.03,-0.03,2.26,-2.76,0,0,1,1,1,0,0,1,0,0
49306,772,8.77,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.32,0.02,0.03,-0.03,2.46,-3.81,0,0,1,1,1,0,0,1,0,0
49324,790,7.58,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.32,0.02,0.03,-0.03,3.42,-1.49,0,0,1,1,1,0,0,1,0,0
49329,795,7.30,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.32,0.02,0.03,-0.03,2.62,-1.66,0,0,1,1,1,0,0,1,0,0
49346,812,6.49,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.32,0.02,0.03,-0.03,2.71,-2.84,0,0,1,1,1,0,0,1,0,0
49352,818,6.25,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.32,0.02,0.03,-0.04,4.38,-2.75,0,0,1,1,1,0,0,1,0,0
49369,835,5.65,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.33,0.02,0.03,-0.04,2.53,-2.28,0,0,1,1,1,0,0,1,0,0
49375,841,5.46,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.33,0.02,0.03,-0.04,2.69,-1.91,0,0,1,1,1,0,0,1,0,0
49392,858,5.00,3,0,1,0,3,0,11.72,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.02,0.03,-0.04,1.85,-2.46,0,0,1,1,1,0,0,1,0,0
49412,878,inf,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.02,0.03,-0.04,3.35,-2.68,0,0,1,1,1,0,0,1,0,0
49430,896,55.56,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.03,0.03,-0.04,3.46,-2.19,0,0,1,1,1,0,0,1,0,0
49435,901,43.48,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.03,0.02,-0.05,4.83,-1.46,0,0,1,1,1,0,0,1,0,0
49452,918,25.00,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.03,0.03,-0.05,2.74,-3.53,0,0,1,1,1,0,0,1,0,0
49459,925,21.28,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.03,0.03,-0.05,4.03,-2.39,0,0,1,1,1,0,0,1,0,0
49476,942,15.62,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.03,0.03,-0.05,4.57,-2.83,0,0,1,1,1,0,0,1,0,0
49481,947,14.49,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.34,0.03,0.02,-0.05,4.94,-1.44,0,0,1,1,1,0,0,1,0,0
49499,965,11.49,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.33,0.03,0.02,-0.05,4.96,-4.09,0,0,1,1,1,0,0,1,0,0
49504,970,10.87,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.33,0.03,0.02,-0.06,4.89,-1.93,0,0,1,1,1,0,0,1,0,0
49521,987,9.17,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.32,0.03,0.02,-0.06,5.41,-3.21,0,0,1,1,1,0,0,1,0,0
49527,993,8.70,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.32,0.03,0.03,-0.06,4.03,-3.87,0,0,1,1,1,0,0,1,0,0
49544,1010,7.58,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.31,0.03,0.03,-0.06,3.78,-2.02,0,0,1,1,1,0,0,1,0,0
49550,1016,7.25,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.31,0.03,0.02,-0.06,4.42,-0.80,0,0,1,1,1,0,0,1,0,0
49567,1033,6.45,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.30,0.03,0.02,-0.06,4.35,-1.37,0,0,1,1,1,0,0,1,0,0
49572,1038,6.25,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.30,0.02,0.03,-0.06,5.55,-3.63,0,0,1,1,1,0,0,1,0,0
49590,1056,5.62,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.30,0.02,0.03,-0.06,5.49,-2.40,0,0,1,1,1,0,0,1,0,0
49595,1061,5.46,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.30,0.03,0.03,-0.06,4.02,-2.85,0,0,1,1,1,0,0,1,0,0
49612,1078,5.00,3,0,1,0,3,0,11.68,8.34,5.99,0.00,0.00,0.00,0.00,1317.29,0.03,0.03,-0.06,5.39,-3.43,0,0,1,1,1,0,0,1,0,0
49633,1099,inf,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.29,0.03,0.03,-0.06,3.69,-2.05,1,1,1,1,1,0,0,1,0,0
49651,1117,55.56,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.29,0.02,0.03,-0.06,5.08,-3.62,1,1,1,1,1,0,0,1,0,0
49656,1122,43.48,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.29,0.02,0.03,-0.06,5.21,-1.68,1,1,1,1,1,0,0,1,0,0
49674,1140,24.39,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.29,0.02,0.03,-0.06,5.34,-3.14,1,1,1,1,1,0,0,1,0,0
49679,1145,21.74,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.29,0.02,0.03,-0.06,5.32,-2.75,1,1,1,1,1,0,0,1,0,0
49696,1162,15.87,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.28,0.02,0.03,-0.06,5.44,-2.70,1,1,1,1,1,0,0,1,0,0
49701,1167,14.71,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.28,0.02,0.03,-0.06,5.12,-3.71,1,1,1,1,1,0,0,1,0,0
49719,1185,11.63,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.27,0.02,0.03,-0.06,5.63,-3.55,1,1,1,1,1,0,0,1,0,0
49725,1191,10.87,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.27,0.02,0.03,-0.06,4.27,-2.44,1,1,1,1,1,0,0,1,0,0
49742,1208,9.17,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.25,0.03,0.03,-0.06,4.88,-2.40,1,1,1,1,1,0,0,1,0,0
49747,1213,8.77,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.25,0.02,0.02,-0.06,4.66,-1.74,1,1,1,1,1,0,0,1,0,0
49765,1231,7.58,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.23,0.03,0.02,-0.06,5.12,-2.14,1,1,1,1,1,0,0,1,0,0
49770,1236,7.30,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.23,0.03,0.02,-0.06,6.46,-1.81,1,1,1,1,1,0,0,1,0,0
49787,1253,6.49,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.22,0.02,0.02,-0.06,5.29,-2.08,1,1,1,1,1,0,0,1,0,0
49792,1258,6.29,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.22,0.03,0.02,-0.07,6.62,-3.59,1,1,1,1,1,0,0,1,0,0
49810,1276,5.65,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.22,0.03,0.02,-0.07,4.61,-3.25,1,1,1,1,1,0,0,1,0,0
49816,1282,5.46,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.22,0.03,0.02,-0.07,6.34,-2.15,1,1,1,1,1,0,0,1,0,0
49833,1299,5.00,3,0,1,0,3,0,11.37,8.34,5.97,0.00,0.00,0.00,0.00,1317.21,0.03,0.02,-0.07,7.75,-2.88,1,1,1,1,1,0,0,1,0,0
49853,1319,inf,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.21,0.02,0.02,-0.07,5.95,-1.39,0,0,1,1,1,0,0,1,0,0
49871,1337,55.56,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.22,0.02,0.02,-0.07,7.24,-3.74,0,0,1,1,1,0,0,1,0,0
49876,1342,43.48,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.22,0.02,0.02,-0.08,6.87,-2.05,0,0,1,1,1,0,0,1,0,0
49893,1359,25.00,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.22,0.02,0.02,-0.08,6.22,-5.52,0,0,1,1,1,0,0,1,0,0
49900,1366,21.28,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.22,0.02,0.02,-0.08,6.54,-2.43,0,0,1,1,1,0,0,1,0,0
49917,1383,15.62,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.21,0.02,0.02,-0.08,7.34,-4.19,0,0,1,1,1,0,0,1,0,0
49922,1388,14.49,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.21,0.02,0.02,-0.08,7.94,-1.55,0,0,1,1,1,0,0,1,0,0
49940,1406,11.49,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.20,0.02,0.02,-0.08,6.79,-3.12,0,0,1,1,1,0,0,1,0,0
49945,1411,10.87,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.20,0.03,0.02,-0.08,7.85,-2.53,0,0,1,1,1,0,0,1,0,0
49962,1428,9.17,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.18,0.03,0.02,-0.08,5.85,-3.12,0,0,1,1,1,0,0,1,0,0
49968,1434,8.70,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.18,0.02,0.02,-0.08,7.11,-2.70,0,0,1,1,1,0,0,1,0,0
49985,1451,7.58,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.17,0.02,0.02,-0.08,7.43,-1.18,0,0,1,1,1,0,0,1,0,0
49991,1457,7.25,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.17,0.02,0.02,-0.08,7.15,-2.37,0,0,1,1,1,0,0,1,0,0
50008,1474,6.45,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.17,0.03,0.02,-0.08,5.44,-3.85,0,0,1,1,1,0,0,1,0,0
50013,1479,6.25,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.17,0.02,0.02,-0.08,7.73,-2.82,0,0,1,1,1,0,0,1,0,0
50031,1497,5.62,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.16,0.03,0.02,-0.08,8.37,-3.33,0,0,1,1,1,0,0,1,0,0
50036,1502,5.46,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.16,0.02,0.02,-0.08,8.37,-2.94,0,0,1,1,1,0,0,1,0,0
50053,1519,5.00,3,0,1,0,3,0,11.55,8.33,5.99,0.00,0.00,0.00,0.00,1317.15,0.02,0.02,-0.09,8.14,-2.76,0,0,1,1,1,0,0,1,0,0
50074,1540,inf,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.15,0.02,0.03,-0.09,8.41,-4.34,1,1,1,1,1,0,0,1,0,0
50092,1558,55.56,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.15,0.02,0.02,-0.09,9.80,-2.04,1,1,1,1,1,0,0,1,0,0
50097,1563,43.48,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.15,0.02,0.01,-0.09,7.27,-0.95,1,1,1,1,1,0,0,1,0,0
50115,1581,24.39,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.15,0.02,0.01,-0.09,8.70,-1.53,1,1,1,1,1,0,0,1,0,0
50120,1586,21.74,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.15,0.02,0.01,-0.09,9.31,-1.61,1,1,1,1,1,0,0,1,0,0
50137,1603,15.87,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.15,0.02,0.01,-0.09,7.74,-1.71,1,1,1,1,1,0,0,1,0,0
50142,1608,14.71,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.15,0.02,0.01,-0.09,8.12,-2.15,1,1,1,1,1,0,0,1,0,0
50160,1626,11.63,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.14,0.02,0.01,-0.09,9.13,-1.78,1,1,1,1,1,0,0,1,0,0
50166,1632,10.87,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.14,0.02,0.01,-0.09,8.60,-2.66,1,1,1,1,1,0,0,1,0,0
50183,1649,9.17,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.16,0.02,0.01,-0.09,9.33,-2.58,1,1,1,1,1,0,0,1,0,0
50188,1654,8.77,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.16,0.02,0.01,-0.09,8.61,-1.65,1,1,1,1,1,0,0,1,0,0
50206,1672,7.58,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.16,0.02,0.01,-0.09,7.90,-2.93,1,1,1,1,1,0,0,1,0,0
50211,1677,7.30,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.16,0.02,0.01,-0.09,7.57,-3.49,1,1,1,1,1,0,0,1,0,0
50228,1694,6.49,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.16,0.02,0.01,-0.09,8.82,-3.70,1,1,1,1,1,0,0,1,0,0
50234,1700,6.25,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.16,0.03,0.01,-0.09,9.20,0.05,1,1,1,1,1,0,0,1,0,0
50251,1717,5.65,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.15,0.03,0.01,-0.09,9.16,-3.28,1,1,1,1,1,0,0,1,0,0
50257,1723,5.46,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.15,0.02,0.00,-0.09,10.03,-1.52,1,1,1,1,1,0,0,1,0,0
50274,1740,5.00,3,0,1,0,3,0,11.29,8.33,5.98,0.00,0.00,0.00,0.00,1317.14,0.02,0.00,-0.09,9.58,-0.77,1,1,1,1,1,0,0,1,0,0
50294,1760,inf,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.14,0.02,0.01,-0.09,9.10,-3.17,0,0,1,1,1,0,0,1,0,0
50312,1778,55.56,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.14,0.02,0.01,-0.10,11.40,-2.16,0,0,1,1,1,0,0,1,0,0
50317,1783,43.48,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.14,0.02,0.01,-0.10,9.41,-2.20,0,0,1,1,1,0,0,1,0,0
50334,1800,25.00,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.15,0.02,0.01,-0.10,9.57,-2.04,0,0,1,1,1,0,0,1,0,0
50341,1807,21.28,3,0,1,0,3,0,11.67,8.31,5.99,0.00,0.00,0.00,0.00,1317.15,0.02,0.01,-0.10,11.32,-2.33,0,0,1,1,1,0,0,1,0,0
